node_name,date,time,CELL,COG,LAT,LON,RPM,SOG,tripID,LAT_Delta,LON_Delta,SOG_Delta
"12-34, MaersK McKinney Möller",2024-06-11,04:18:39,90.0,353.7957089153321,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:40,90.0,336.69291873067704,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:41,90.0,353.7957089153321,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:42,90.0,336.69291873067704,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:43,90.0,261.6010701008313,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:44,90.0,336.69291873067704,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:46,90.0,60.49861358786364,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:47,90.0,336.69291873067704,58.3541746,11.2299812,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:49,90.0,336.69291873067704,58.3541746,11.2299812,0.0,49.99566768,1,0.0,0.0,49.976229239999995
"12-34, MaersK McKinney Möller",2024-06-11,04:18:51,90.0,13.498885653282198,58.3541746,11.2299812,0.0,49.99566768,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:52,90.0,336.69291873067704,58.3541796,11.2299833,0.0,49.99566768,1,5.000000001587068e-06,2.1000000014481657e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:53,90.0,336.69291873067704,58.3541796,11.2299833,0.0,49.99566768,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:18:56,90.0,336.69291873067704,58.3541796,11.2299833,0.0,61.67817012,1,0.0,0.0,11.68250244
"12-34, MaersK McKinney Möller",2024-06-11,04:18:57,90.0,336.69291873067704,58.3541796,11.2299833,0.0,0.0,1,0.0,0.0,-61.67817012
"12-34, MaersK McKinney Möller",2024-06-11,04:18:59,90.0,148.9976746237706,58.3541796,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:01,90.0,336.69291873067704,58.3541796,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:02,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0,1,-1.1999999998124622e-06,-1.1999999999900979e-05,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:03,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:04,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:05,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:07,90.0,336.69291873067704,58.3541784,11.2299713,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:19:09,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:10,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:11,90.0,148.9976746237706,58.3541784,11.2299713,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:12,90.0,336.69291873067704,58.3541784,11.2299713,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:13,90.0,148.9976746237706,58.3541743,11.2299789,0.0,0.0194384399999999,1,-4.100000005280435e-06,7.5999999999964984e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:14,90.0,336.69291873067704,58.3541743,11.2299789,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:15,90.0,336.69291873067704,58.3541743,11.2299789,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:16,90.0,336.69291873067704,58.3541743,11.2299789,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:17,90.0,150.69935927530915,58.3541743,11.2299789,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:18,90.0,150.69935927530915,58.3541743,11.2299789,0.0,0.05831532,1,0.0,0.0,0.0388768800000001
"12-34, MaersK McKinney Möller",2024-06-11,04:19:20,90.0,50.39736765970722,58.3541743,11.2299789,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:21,90.0,336.69291873067704,58.3541743,11.2299789,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:22,90.0,336.69291873067704,58.3541743,11.2299789,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:23,90.0,50.39736765970722,58.3541725,11.22998,0.0,0.05831532,1,-1.7999999997186933e-06,1.0999999986438525e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:24,90.0,50.39736765970722,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:25,90.0,336.69291873067704,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:27,90.0,336.69291873067704,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:29,90.0,50.39736765970722,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:30,90.0,336.69291873067704,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:31,90.0,336.69291873067704,58.3541725,11.22998,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:33,90.0,50.39736765970722,58.3541707,11.2299769,0.0,0.05831532,1,-1.7999999997186933e-06,-3.0999999989234084e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:35,90.0,50.39736765970722,58.3541707,11.2299769,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:36,90.0,50.39736765970722,58.3541707,11.2299769,0.0,63.660891,1,0.0,0.0,63.60257568
"12-34, MaersK McKinney Möller",2024-06-11,04:19:37,90.0,50.39736765970722,58.3541707,11.2299769,0.0,0.0194384399999999,1,0.0,0.0,-63.64145256
"12-34, MaersK McKinney Möller",2024-06-11,04:19:39,90.0,50.39736765970722,58.3541707,11.2299769,0.0,51.08422032,1,0.0,0.0,51.06478188
"12-34, MaersK McKinney Möller",2024-06-11,04:19:42,90.0,50.39736765970722,58.3541707,11.2299769,0.0,42.5701836,1,0.0,0.0,-8.51403672
"12-34, MaersK McKinney Möller",2024-06-11,04:19:43,90.0,50.39736765970722,58.3541707,11.2299769,0.0,42.5701836,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:44,90.0,336.4121694110629,58.3541702,11.2299746,0.0,0.0194384399999999,1,-4.999999987376214e-07,-2.3000000002326715e-06,-42.55074516
"12-34, MaersK McKinney Möller",2024-06-11,04:19:45,90.0,336.4121694110629,58.3541702,11.2299746,0.0,42.5701836,1,0.0,0.0,42.55074516
"12-34, MaersK McKinney Möller",2024-06-11,04:19:47,90.0,336.4121694110629,58.3541702,11.2299746,0.0,42.5701836,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:19:48,90.0,334.0974199187344,58.3541702,11.2299746,0.0,71.31963635999999,1,0.0,0.0,28.74945275999999
"12-34, MaersK McKinney Möller",2024-06-11,04:19:49,90.0,336.69291873067704,58.3541702,11.2299746,0.0,0.0,1,0.0,0.0,-71.31963635999999
"12-34, MaersK McKinney Möller",2024-06-11,04:19:50,90.0,334.1031494966857,58.3541702,11.2299746,0.0,49.52914512,1,0.0,0.0,49.52914512
"12-34, MaersK McKinney Möller",2024-06-11,04:19:51,90.0,336.69291873067704,58.3541702,11.2299746,0.0,0.0,1,0.0,0.0,-49.52914512
"12-34, MaersK McKinney Möller",2024-06-11,04:19:54,90.0,334.0000170935621,58.3541687,11.2299802,0.0,0.0194384399999999,1,-1.499999996212864e-06,5.5999999997169425e-06,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:19:55,90.0,334.0000170935621,58.3541687,11.2299802,0.0,59.20948824,1,0.0,0.0,59.1900498
"12-34, MaersK McKinney Möller",2024-06-11,04:19:56,90.0,336.69291873067704,58.3541687,11.2299802,0.0,0.0,1,0.0,0.0,-59.20948824
"12-34, MaersK McKinney Möller",2024-06-11,04:19:57,90.0,336.69291873067704,58.3541687,11.2299802,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:19:59,90.0,333.98855793765955,58.3541687,11.2299802,0.0,34.25053128,1,0.0,0.0,34.231092839999995
"12-34, MaersK McKinney Möller",2024-06-11,04:20:00,90.0,333.98855793765955,58.3541687,11.2299802,0.0,0.0,1,0.0,0.0,-34.25053128
"12-34, MaersK McKinney Möller",2024-06-11,04:20:01,90.0,334.0000170935621,58.3541687,11.2299802,0.0,19.80777036,1,0.0,0.0,19.80777036
"12-34, MaersK McKinney Möller",2024-06-11,04:20:02,90.0,336.69291873067704,58.3541687,11.2299802,0.0,0.0194384399999999,1,0.0,0.0,-19.78833192
"12-34, MaersK McKinney Möller",2024-06-11,04:20:03,90.0,334.0000170935621,58.3541687,11.2299802,0.0,13.76241552,1,0.0,0.0,13.74297708
"12-34, MaersK McKinney Möller",2024-06-11,04:20:05,90.0,336.69291873067704,58.3541679,11.2299817,0.0,0.0194384399999999,1,-8.000000022434506e-07,1.4999999997655777e-06,-13.74297708
"12-34, MaersK McKinney Möller",2024-06-11,04:20:07,90.0,334.02866498331866,58.3541679,11.2299817,0.0,7.969760399999999,1,0.0,0.0,7.950321959999999
"12-34, MaersK McKinney Möller",2024-06-11,04:20:08,90.0,333.9713692038056,58.3541679,11.2299817,0.0,0.0,1,0.0,0.0,-7.969760399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:20:09,90.0,336.69291873067704,58.3541679,11.2299817,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:20:10,90.0,334.00574667151346,58.3541679,11.2299817,0.0,3.82937268,1,0.0,0.0,3.80993424
"12-34, MaersK McKinney Möller",2024-06-11,04:20:12,90.0,333.91980300224384,58.3541679,11.2299817,0.0,2.66306628,1,0.0,0.0,-1.1663064000000003
"12-34, MaersK McKinney Möller",2024-06-11,04:20:14,90.0,333.91980300224384,58.3541679,11.2299817,0.0,2.66306628,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:15,90.0,336.69291873067704,58.3541771,11.2299774,0.0,0.0194384399999999,1,9.200000000930686e-06,-4.300000000512227e-06,-2.6436278399999997
"12-34, MaersK McKinney Möller",2024-06-11,04:20:16,90.0,336.69291873067704,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:17,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:19,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:20,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:21,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:22,90.0,336.69291873067704,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:23,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:24,90.0,336.69291873067704,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:25,90.0,50.09942960623919,58.3541771,11.2299774,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:26,90.0,336.69291873067704,58.3541847,11.2299863,0.0,0.0388768799999999,1,7.599999996443785e-06,8.90000000097757e-06,0.019438439999999998
"12-34, MaersK McKinney Möller",2024-06-11,04:20:27,90.0,50.09942960623919,58.3541847,11.2299863,0.0,0.0388768799999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:28,90.0,336.69291873067704,58.3541847,11.2299863,0.0,0.0388768799999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:32,90.0,141.40025426033588,58.3541847,11.2299863,0.0,0.0388768799999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:33,90.0,141.40025426033588,58.3541847,11.2299863,0.0,0.0388768799999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:35,90.0,141.40025426033588,58.3541847,11.2299863,0.0,0.0388768799999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:36,90.0,336.69291873067704,58.3541936,11.2299833,0.0,0.0388768799999999,1,8.900000004530284e-06,-2.9999999995311555e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:37,90.0,141.40025426033588,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,-0.0388768799999999
"12-34, MaersK McKinney Möller",2024-06-11,04:20:38,90.0,336.69291873067704,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:39,90.0,141.40025426033588,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:40,90.0,336.69291873067704,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:43,90.0,141.40025426033588,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:44,90.0,141.40025426033588,58.3541936,11.2299833,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:46,90.0,141.40025426033588,58.3541946,11.2299934,0.0,0.0,1,9.999999974752427e-07,1.0099999999013676e-05,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:47,90.0,336.69291873067704,58.3541946,11.2299934,0.0,0.05831532,1,0.0,0.0,0.05831532
"12-34, MaersK McKinney Möller",2024-06-11,04:20:49,90.0,193.09823611499007,58.3541946,11.2299934,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:50,90.0,193.09823611499007,58.3541946,11.2299934,0.0,0.05831532,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:51,90.0,331.7024563350876,58.3541946,11.2299934,0.0,78.12309035999999,1,0.0,0.0,78.06477503999999
"12-34, MaersK McKinney Möller",2024-06-11,04:20:57,90.0,155.3976131953819,58.3541878,11.2299899,0.0,78.12309035999999,1,-6.8000000013057615e-06,-3.5000000000451337e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:58,90.0,336.69291873067704,58.3541878,11.2299899,0.0,78.12309035999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:20:59,90.0,203.6979553249103,58.3541878,11.2299899,0.0,78.12309035999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:00,90.0,336.69291873067704,58.3541878,11.2299899,0.0,78.12309035999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:01,90.0,336.69291873067704,58.3541878,11.2299899,0.0,0.0194384399999999,1,0.0,0.0,-78.10365191999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:02,90.0,336.69291873067704,58.3541878,11.2299899,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:03,90.0,336.69291873067704,58.3541878,11.2299899,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:05,90.0,336.69291873067704,58.3541878,11.2299899,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:07,90.0,143.19934173704667,58.3541888,11.2299815,0.0,0.0194384399999999,1,1.00000000458067e-06,-8.400000000463592e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:08,90.0,143.19934173704667,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:09,90.0,336.69291873067704,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:10,90.0,336.69291873067704,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:11,90.0,336.69291873067704,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:12,90.0,336.69291873067704,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:15,90.0,346.59935900848893,58.3541888,11.2299815,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:18,90.0,346.59935900848893,58.354184,11.2299906,0.0,0.0,1,-4.800000006355276e-06,9.100000001538433e-06,-0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:19,90.0,346.59935900848893,58.354184,11.2299906,0.0,65.76024251999999,1,0.0,0.0,65.76024251999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:20,90.0,346.59935900848893,58.354184,11.2299906,0.0,67.15981020000001,1,0.0,0.0,1.3995676800000183
"12-34, MaersK McKinney Möller",2024-06-11,04:21:21,90.0,187.9989117383257,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,-67.14037176000001
"12-34, MaersK McKinney Möller",2024-06-11,04:21:22,90.0,336.69291873067704,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:23,90.0,336.69291873067704,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:24,90.0,189.29952593327272,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:25,90.0,336.69291873067704,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:26,90.0,336.69291873067704,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:27,90.0,189.29952593327272,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:28,90.0,189.29952593327272,58.354184,11.2299906,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:29,90.0,189.29952593327272,58.3541855,11.2299838,0.0,0.0194384399999999,1,1.5000000033182914e-06,-6.8000000013057615e-06,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:30,90.0,336.69291873067704,58.3541855,11.2299838,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:31,90.0,135.80245660190775,58.3541855,11.2299838,0.0,0.0,1,0.0,0.0,-0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:32,90.0,336.69291873067704,58.3541855,11.2299838,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:33,90.0,135.80245660190775,58.3541855,11.2299838,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:36,90.0,135.80245660190775,58.3541855,11.2299838,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:37,100.0,135.80245660190775,58.3541855,11.2299838,0.0,0.0,1,0.0,0.0,-0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:38,100.0,135.80245660190775,58.3541855,11.2299838,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:39,100.0,135.80245660190775,58.3541794,11.2299937,0.0,0.0,1,-6.100000000230921e-06,9.90000000022917e-06,-0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:40,100.0,342.101640316712,58.3541794,11.2299937,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:41,100.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:42,100.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:43,100.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:44,100.0,322.05957664303577,58.3541794,11.2299937,0.0,31.7818494,1,0.0,0.0,31.76241096
"12-34, MaersK McKinney Möller",2024-06-11,04:21:46,100.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0,1,0.0,0.0,-31.7818494
"12-34, MaersK McKinney Möller",2024-06-11,04:21:47,87.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:48,87.0,336.69291873067704,58.3541794,11.2299937,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:50,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0,1,4.099999998175008e-06,-2.9999999995311555e-07,-0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:52,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0194384399999999,1,0.0,0.0,0.0194384399999999
"12-34, MaersK McKinney Möller",2024-06-11,04:21:53,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:54,87.0,323.08517109632,58.3541835,11.2299934,0.0,26.8250472,1,0.0,0.0,26.805608760000002
"12-34, MaersK McKinney Möller",2024-06-11,04:21:55,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0194384399999999,1,0.0,0.0,-26.805608760000002
"12-34, MaersK McKinney Möller",2024-06-11,04:21:56,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:21:57,87.0,320.0542243600779,58.3541835,11.2299934,0.0,26.37796308,1,0.0,0.0,26.358524640000002
"12-34, MaersK McKinney Möller",2024-06-11,04:21:58,87.0,336.69291873067704,58.3541835,11.2299934,0.0,21.98487564,1,0.0,0.0,-4.393087440000002
"12-34, MaersK McKinney Möller",2024-06-11,04:21:59,87.0,320.0542243600779,58.3541835,11.2299934,0.0,21.98487564,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:22:00,87.0,336.69291873067704,58.3541835,11.2299934,0.0,0.0194384399999999,1,0.0,0.0,-21.9654372
"12-34, MaersK McKinney Möller",2024-06-11,04:22:01,87.0,320.0542243600779,58.3541801,11.2299858,0.0,12.71273976,1,-3.399999997100167e-06,-7.5999999999964984e-06,12.69330132
"12-34, MaersK McKinney Möller",2024-06-11,04:22:03,87.0,320.00838773646745,58.3541801,11.2299858,0.0,8.82505176,1,0.0,0.0,-3.8876880000000007
"12-34, MaersK McKinney Möller",2024-06-11,04:22:04,87.0,320.00838773646745,58.3541801,11.2299858,0.0,7.34773032,1,0.0,0.0,-1.477321439999999
"12-34, MaersK McKinney Möller",2024-06-11,04:22:05,87.0,336.69291873067704,58.3541801,11.2299858,0.0,0.0388768799999999,1,0.0,0.0,-7.30885344
"12-34, MaersK McKinney Möller",2024-06-11,04:22:06,87.0,336.69291873067704,58.3541801,11.2299858,0.0,0.0194384399999999,1,0.0,0.0,-0.019438439999999998
"12-34, MaersK McKinney Möller",2024-06-11,04:22:07,87.0,320.08287224983445,58.3541801,11.2299858,0.0,5.11230972,1,0.0,0.0,5.09287128
"12-34, MaersK McKinney Möller",2024-06-11,04:22:08,87.0,320.0198468923701,58.3541801,11.2299858,0.0,3.53779608,1,0.0,0.0,-1.5745136399999997
"12-34, MaersK McKinney Möller",2024-06-11,04:22:09,87.0,320.0198468923701,58.3541801,11.2299858,0.0,2.95464288,1,0.0,0.0,-0.5831531999999999
"12-34, MaersK McKinney Möller",2024-06-11,04:22:10,87.0,336.69291873067704,58.3541801,11.2299858,0.0,0.0388768799999999,1,0.0,0.0,-2.915766
"12-34, MaersK McKinney Möller",2024-06-11,04:22:11,87.0,319.7677454625125,58.3541796,11.2299856,0.0,2.0410362,1,-4.999999987376214e-07,-2.0000000056086265e-07,2.00215932
"12-34, MaersK McKinney Möller",2024-06-11,04:22:12,87.0,336.69291873067704,58.3541796,11.2299856,0.0,0.0194384399999999,1,0.0,0.0,-2.02159776
"12-34, MaersK McKinney Möller",2024-06-11,04:22:13,87.0,336.69291873067704,58.3541796,11.2299856,0.0,0.0194384399999999,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:22:14,87.0,319.3380271161644,58.3541796,11.2299856,0.0,1.20518328,1,0.0,0.0,1.1857448400000001
"12-34, MaersK McKinney Möller",2024-06-11,04:22:15,87.0,319.3380271161644,58.3541796,11.2299856,0.0,1.20518328,1,0.0,0.0,0.0
"12-34, MaersK McKinney Möller",2024-06-11,04:22:16,87.0,336.69291873067704,58.3541796,11.2299856,0.0,0.0194384399999999,1,0.0,0.0,-1.1857448400000001
"12-34, MaersK McKinney Möller",2024-06-11,04:22:18,87.0,317.601964996918,58.3541796,11.2299856,0.0,35.31964548,1,0.0,0.0,35.30020704
